state,district,local_body_name,local_body_type,lgd_local_body_code
UTTAR PRADESH,HAMIRPUR,Kurara,Town Panchayat,249321
UTTAR PRADESH,UNNAO,Kursath (Hardoi),Town Panchayat,249216
UTTAR PRADESH,HARDOI,Kursath (Unnao),Town Panchayat,249206
UTTAR PRADESH,MAU,Kurthijafarpur,Town Panchayat,299071
UTTAR PRADESH,MAU,Kurthi Jafarpur,Town Panchayat,297052
UTTAR PRADESH,KUSHI NAGAR,Kushinagar,Municipality,297024
UTTAR PRADESH,MAINPURI,Kusmara,Town Panchayat,249110
UTTAR PRADESH,PRATAPGARH,Laalganj,Town Panchayat,277531
UTTAR PRADESH,SITAPUR,Laharpur,Municipality,249191
UTTAR PRADESH,KHERI,Lakhimpur,Municipality,249182
UTTAR PRADESH,ETAWAH,Lakhna,Town Panchayat,249266
UTTAR PRADESH,RAE BARELI,Lalganj,Town Panchayat,249242
UTTAR PRADESH,PRAYAGRAJ,Lal Gopalganj Nindaura,Town Panchayat,249365
UTTAR PRADESH,LALITPUR,Lalitpur,Municipality,249318
UTTAR PRADESH,SULTANPUR,Lambhua,Town Panchayat,297038
UTTAR PRADESH,DEORIA,Lar,Town Panchayat,249466
UTTAR PRADESH,MEERUT,Lawar,Town Panchayat,248957
UTTAR PRADESH,VARANASI,Lohta,Town Panchayat,297069
UTTAR PRADESH,GHAZIABAD,Loni,Municipality,248985
UTTAR PRADESH,LUCKNOW,Lucknow,Municipal Corporation,249234
UTTAR PRADESH,LUCKNOW,Lucknow,Municipal Council,277269
UTTAR PRADESH,JAUNPUR,Machhlishahr,Town Panchayat,249504
UTTAR PRADESH,HARDOI,Madhoganj,Town Panchayat,249204
UTTAR PRADESH,JALAUN,Madhogarh,Town Panchayat,249293
UTTAR PRADESH,ALIGARH,Madrak,Town Panchayat,297033
UTTAR PRADESH,SANT KABEER NAGAR,Maghar,Town Panchayat,249434
UTTAR PRADESH,MATHURA,Mahaban,Town Panchayat,249056
UTTAR PRADESH,RAE BARELI,Maharajganj(Azamgarh),Town Panchayat,249239
UTTAR PRADESH,AZAMGARH,Maharajganj(Raibareilly),Town Panchayat,249469
UTTAR PRADESH,SITAPUR,Mahmudabad,Municipality,249194
UTTAR PRADESH,MAHOBA,Mahoba,Municipality,249331
UTTAR PRADESH,SITAPUR,Maholi,Town Panchayat,249186
UTTAR PRADESH,LUCKNOW,Mahona,Town Panchayat,249231
UTTAR PRADESH,MAHARAJGANJ,Mahrajganj,Municipality,249441
UTTAR PRADESH,LALITPUR,Mahroni,Town Panchayat,249320
UTTAR PRADESH,AZAMGARH,Mahul,Town Panchayat,263356
UTTAR PRADESH,KHERI,Mailani,Town Panchayat,249178
UTTAR PRADESH,MAINPURI,Mainpuri,Municipality,249106
UTTAR PRADESH,DEORIA,Majhauliraj,Town Panchayat,249464
UTTAR PRADESH,FIROZABAD,Makkhanpur,Town Panchayat,297081
UTTAR PRADESH,LUCKNOW,Malihabad,Town Panchayat,249230
UTTAR PRADESH,HARDOI,Mallawan,Municipality,249205
UTTAR PRADESH,BIJNOR,Mandawar,Town Panchayat,248909
UTTAR PRADESH,PRATAPGARH,Manikpur(Pratapgarh),Town Panchayat,249350
UTTAR PRADESH,CHITRAKOOT,Manikpur Sarhat (Chitrakoot),Town Panchayat,249341
UTTAR PRADESH,BALLIA,Maniyar,Town Panchayat,249494
UTTAR PRADESH,KAUSHAMBI,Manjhanpur,Municipality,249359
UTTAR PRADESH,GONDA,Mankapur,Town Panchayat,249423
UTTAR PRADESH,ETAH,Marehra,Municipality,249099
UTTAR PRADESH,JAUNPUR,Mariahu,Town Panchayat,249507
UTTAR PRADESH,RAMPUR,Maswasi,Town Panchayat,248938
UTTAR PRADESH,BANDA,Mataundh,Town Panchayat,249333
UTTAR PRADESH,MATHURA,Mathura,Municipal Council,277270
UTTAR PRADESH,MATHURA,Mathura-Vrindavan,Municipal Corporation,249052
UTTAR PRADESH,PRAYAGRAJ,Mau Aima,Town Panchayat,249364
UTTAR PRADESH,HAMIRPUR,Maudaha,Municipality,249327
UTTAR PRADESH,MAU,Mau(Maunath Bhanjan),Municipality,249488
UTTAR PRADESH,CHITRAKOOT,MAU MUSTKIL,Town Panchayat,299010
UTTAR PRADESH,JHANSI,Mauranipur,Municipality,249308
UTTAR PRADESH,UNNAO,Maurawan,Town Panchayat,249227
UTTAR PRADESH,MEERUT,Mawana,Municipality,248961
UTTAR PRADESH,MEERUT,Meerut,Municipal Corporation,248964
UTTAR PRADESH,MEERUT,Meerut,Municipal Council,277271
UTTAR PRADESH,SANT KABEER NAGAR,Mehdawal,Town Panchayat,249431
UTTAR PRADESH,MORADABAD,Mehmoodpur Mafi,Town Panchayat,299027
UTTAR PRADESH,AZAMGARH,Mehnagar,Town Panchayat,249482
UTTAR PRADESH,HATHRAS,Mendu,Town Panchayat,249036
UTTAR PRADESH,RAMPUR,Milak,Municipality,248945
UTTAR PRADESH,MUZAFFARNAGAR,Miranpur,Town Panchayat,248903
UTTAR PRADESH,BAREILLY,Mirganj,Town Panchayat,249141
UTTAR PRADESH,MIRZAPUR,Mirzapur-cum-Vindhyachal,Municipality,249540
UTTAR PRADESH,SITAPUR,Misrikh Cum Neemsar,Municipality,249187
UTTAR PRADESH,GHAZIABAD,Modinagar,Municipality,248981
UTTAR PRADESH,MAU,Mohammadabad (Farrukhabad),Town Panchayat,249490
UTTAR PRADESH,GHAZIPUR,Mohammadabad(Gazipur),Municipality,249514
UTTAR PRADESH,FARRUKHABAD,Mohammadabad Gohna,Town Panchayat,249251
UTTAR PRADESH,KHERI,Mohammadi,Municipality,249180
UTTAR PRADESH,UNNAO,Mohan,Town Panchayat,249220
UTTAR PRADESH,LUCKNOW,Mohanlalganj,Town Panchayat,297039
UTTAR PRADESH,Kasganj,Mohanpur,Town Panchayat,249089
UTTAR PRADESH,MORADABAD,Moradabad,Municipal Corporation,248929
UTTAR PRADESH,JHANSI,Moth,Town Panchayat,249302
UTTAR PRADESH,AZAMGARH,Mubarakpur,Municipality,249474
UTTAR PRADESH,GORAKHPUR,Mundera Bazar,Town Panchayat,249447
UTTAR PRADESH,BASTI,MUNDERWA,Town Panchayat,298093
UTTAR PRADESH,BUDAUN,Mundia,Town Panchayat,249117
UTTAR PRADESH,JAUNPUR,Mungra Badshahpur,Municipality,249503
UTTAR PRADESH,GHAZIABAD,Muradnagar,Municipality,248983
UTTAR PRADESH,HATHRAS,Mursan,Town Panchayat,249038
UTTAR PRADESH,Amethi,Musafirkhana,Town Panchayat,249401
UTTAR PRADESH,KANPUR DEHAT,MUSANAGAR,Town Panchayat,297651
UTTAR PRADESH,MUZAFFARNAGAR,Muzaffarnagar,Municipality,248895
UTTAR PRADESH,JALAUN,Nadigaon,Town Panchayat,249300
UTTAR PRADESH,MORADABAD,Nagalia Mashmoola,Town Panchayat,299028
UTTAR PRADESH,BASTI,NAGAR BAZAR,Town Panchayat,298095
UTTAR PRADESH,BIJNOR,Nagina,Municipality,248915
UTTAR PRADESH,BALLIA,Nagra,Town Panchayat,297083
UTTAR PRADESH,LUCKNOW,Nagram,Town Panchayat,249237
UTTAR PRADESH,BHADOHI,Nai Bazar,Town Panchayat,249534
UTTAR PRADESH,PRAYAGRAJ,NAINI,Municipal Corporation,297929
UTTAR PRADESH,BIJNOR,Najibabad,Municipality,248905
UTTAR PRADESH,SAHARANPUR,Nakur,Municipality,248876
UTTAR PRADESH,SAHARANPUR,Nanauta,Town Panchayat,248880
UTTAR PRADESH,MATHURA,Nandgaon,Town Panchayat,249042
UTTAR PRADESH,BAHRAICH,Nanpara,Municipality,249408
UTTAR PRADESH,BANDA,Naraini,Town Panchayat,249340
UTTAR PRADESH,SAMBHAL,Narauli,Town Panchayat,248936
UTTAR PRADESH,BULANDSHAHR,Naraura,Town Panchayat,249014
UTTAR PRADESH,RAMPUR,narpat nagar,Town Panchayat,299070
UTTAR PRADESH,RAMPUR,Narpat Nagar Doondawala,Town Panchayat,297047
UTTAR PRADESH,RAE BARELI,Nasirabad,Town Panchayat,297084
UTTAR PRADESH,AMROHA,Naugawan Sadat,Town Panchayat,248949
UTTAR PRADESH,MAHARAJGANJ,Nautanwa,Municipality,249436
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ,Town Panchayat,297735
UTTAR PRADESH,BAREILLY,Nawabganj(Bareilly),Municipality,249154
UTTAR PRADESH,GONDA,Nawabganj(Gonda),Municipality,249422
UTTAR PRADESH,UNNAO,Nawabganj (Unnao),Town Panchayat,249222
UTTAR PRADESH,BIJNOR,Nehtaur,Municipality,248920
UTTAR PRADESH,MAHARAJGANJ,Nichlaul,Town Panchayat,249437
UTTAR PRADESH,ETAH,Nidhauli Kalan,Town Panchayat,249100
UTTAR PRADESH,KHERI,Nighasan,Town Panchayat,297085
UTTAR PRADESH,SHAHJAHANPUR,Nigohi,Town Panchayat,297049
UTTAR PRADESH,GHAZIABAD,Niwari,Town Panchayat,248978
UTTAR PRADESH,AZAMGARH,Nizamabad,Town Panchayat,249478
UTTAR PRADESH,BIJNOR,Noorpur,Municipality,248923
UTTAR PRADESH,PILIBHIT,Nyoria Husainpur,Town Panchayat,249158
UTTAR PRADESH,UNNAO,Nyotini,Town Panchayat,249221
UTTAR PRADESH,SONBHADRA,Obra,Town Panchayat,249550
UTTAR PRADESH,KHERI,Oel Dhakwa,Town Panchayat,249184
UTTAR PRADESH,JALAUN,Orai,Municipality,249297
UTTAR PRADESH,BANDA,Oran,Town Panchayat,249337
UTTAR PRADESH,BALRAMPUR,Pachperwa,Town Panchayat,249416
UTTAR PRADESH,KUSHI NAGAR,Padrauna,Municipality,249452
UTTAR PRADESH,BULANDSHAHR,Pahasu,Town Panchayat,249016
UTTAR PRADESH,SITAPUR,Paintepur,Town Panchayat,249195
UTTAR PRADESH,,Pakadia Naugawa,Town Panchayat,297046
UTTAR PRADESH,PILIBHIT,Pakariya naughwan must,Town Panchayat,297647
UTTAR PRADESH,MORADABAD,PAKBARA,Town Panchayat,290250
UTTAR PRADESH,KHERI,Palia Kalan,Municipality,249176
UTTAR PRADESH,HARDOI,Pali (Hardoi),Town Panchayat,249199
UTTAR PRADESH,LALITPUR,Pali (Lalitpur),Town Panchayat,249319
UTTAR PRADESH,MAHARAJGANJ,Paniyara,Town Panchayat,297041
UTTAR PRADESH,MEERUT,Parikshitgarh,Town Panchayat,248962
UTTAR PRADESH,RAE BARELI,Parsadepur,Town Panchayat,249245
UTTAR PRADESH,MAHARAJGANJ,Partawal,Town Panchayat,297040
UTTAR PRADESH,Kasganj,Patiyali,Town Panchayat,249091
UTTAR PRADESH,GHAZIABAD,Patla,Town Panchayat,248977
UTTAR PRADESH,PRATAPGARH,Patti,Town Panchayat,249356
UTTAR PRADESH,BAHRAICH,Payagpur,Town Panchayat,297070
UTTAR PRADESH,MEERUT,Phalauda,Town Panchayat,248958
UTTAR PRADESH,PRAYAGRAJ,Phaphamau,Municipal Corporation,297931
UTTAR PRADESH,AURAIYA,Phaphund,Town Panchayat,249271
UTTAR PRADESH,PRAYAGRAJ,Phulpur (Azamgarh),Town Panchayat,249368
UTTAR PRADESH,AZAMGARH,Phulpur (Prayagraj),Town Panchayat,249480
UTTAR PRADESH,HARDOI,Pihani,Municipality,249198
UTTAR PRADESH,PILIBHIT,Pilibhit,Municipality,249160
UTTAR PRADESH,ALIGARH,Pilkhana,Town Panchayat,249028
UTTAR PRADESH,HAPUR,Pilkhuwa,Municipality,248990
UTTAR PRADESH,AGRA,Pinahat,Town Panchayat,249073
UTTAR PRADESH,GORAKHPUR,Pipiganj,Town Panchayat,249442
UTTAR PRADESH,GORAKHPUR,Pipraich,Town Panchayat,249446
UTTAR PRADESH,SONBHADRA,Pipri,Town Panchayat,249553
UTTAR PRADESH,ALIGARH,Pisawa,Town Panchayat,297045
UTTAR PRADESH,KAUSHAMBI,Poorav Pashchim Shareera,Town Panchayat,297086
UTTAR PRADESH,SHAHJAHANPUR,Powayan,Municipality,249167
UTTAR PRADESH,PRATAPGARH,Pratapgarh(Bela),Municipality,249353
UTTAR PRADESH,PRATAPGARH,Pratapgarh City,Town Panchayat,249354
UTTAR PRADESH,PRAYAGRAJ,Prayagraj,Municipal Corporation,249369
UTTAR PRADESH,PRATAPGARH,Prithviganj,Town Panchayat,297087
UTTAR PRADESH,CHANDAULI,Pt Deen Dayal Nagar(Mughalsarai),Municipality,249518
UTTAR PRADESH,KANPUR DEHAT,Pukhrayan,Municipality,249279
UTTAR PRADESH,PILIBHIT,Puranpur,Municipality,249165
UTTAR PRADESH,HATHRAS,Purdilnagar,Town Panchayat,249034
UTTAR PRADESH,MUZAFFARNAGAR,Purquazi,Town Panchayat,248893
UTTAR PRADESH,UNNAO,Purwa,Town Panchayat,249226
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,Rabupura,Town Panchayat,249000
UTTAR PRADESH,MATHURA,Radhakund,Town Panchayat,249049
UTTAR PRADESH,RAE BARELI,Rae Bareli,Municipality,249241
UTTAR PRADESH,ETAH,Raja ka Rampur,Town Panchayat,249094
UTTAR PRADESH,CHITRAKOOT,Rajapur,Town Panchayat,249343
UTTAR PRADESH,KANPUR DEHAT,Rajpur,Town Panchayat,297037
UTTAR PRADESH,PRATAPGARH,RAMGANJ (PRATAPGARH),Town Panchayat,299012
UTTAR PRADESH,KUSHI NAGAR,Ramkola,Town Panchayat,249453
UTTAR PRADESH,BARABANKI,Ramnagar,Town Panchayat,249377
UTTAR PRADESH,VARANASI,Ramnagar,Municipality,249532
UTTAR PRADESH,RAMPUR,Rampur,Municipality,248943
UTTAR PRADESH,JALAUN,Rampura,Town Panchayat,249291
UTTAR PRADESH,JAUNPUR,Rampur (Jaunpur),Town Panchayat,297088
UTTAR PRADESH,DEORIA,Rampur Karkhana,Town Panchayat,249459
UTTAR PRADESH,SAHARANPUR,Rampur Maniharan,Town Panchayat,248881
UTTAR PRADESH,BARABANKI,RAM SANEHI GHAT,Town Panchayat,299081
UTTAR PRADESH,PRATAPGARH,Raniganj,Town Panchayat,277192
UTTAR PRADESH,JHANSI,Ranipur,Town Panchayat,249309
UTTAR PRADESH,KANPUR DEHAT,Raniya,Town Panchayat,297089
UTTAR PRADESH,BALLIA,Rasra,Municipality,249495
UTTAR PRADESH,KANPUR DEHAT,Rasulabaad(Kanpur Dehat),Town Panchayat,263352
UTTAR PRADESH,UNNAO,Rasulabaad(Unnao),Town Panchayat,249219
UTTAR PRADESH,BAGHPAT,RATAUL,Town Panchayat,297820
UTTAR PRADESH,HAMIRPUR,Rath,Municipality,249326
UTTAR PRADESH,BALLIA,ratsar kala,Town Panchayat,297861
UTTAR PRADESH,MATHURA,Raya,Town Panchayat,249047
UTTAR PRADESH,SONBHADRA,Renukoot,Town Panchayat,249552
UTTAR PRADESH,BALLIA,Reoti,Town Panchayat,249500
UTTAR PRADESH,BAREILLY,Richha,Town Panchayat,249137
UTTAR PRADESH,BAHRAICH,Risia Bazar,Town Panchayat,249409
UTTAR PRADESH,BAREILLY,Rithora,Town Panchayat,249152
UTTAR PRADESH,SONBHADRA,Robertsganj,Municipality,249547
UTTAR PRADESH,AYODHYA,Rudauli,Municipality,249388
UTTAR PRADESH,AYODHYA,RUDAULI,Town Panchayat,297080
UTTAR PRADESH,BUDAUN,Rudayan,Town Panchayat,249121
UTTAR PRADESH,BASTI,Rudhauli bazar,Town Panchayat,263359
UTTAR PRADESH,DEORIA,Rudrapur,Town Panchayat,249461
UTTAR PRADESH,KANPUR DEHAT,Rura,Town Panchayat,249276
UTTAR PRADESH,HATHRAS,Sadabad,Town Panchayat,249039
UTTAR PRADESH,GHAZIPUR,Sadat,Town Panchayat,249509
UTTAR PRADESH,UNNAO,Safipur,Town Panchayat,249215
UTTAR PRADESH,BIJNOR,Sahanpur,Town Panchayat,248904
UTTAR PRADESH,SAHARANPUR,Saharanpur,Municipal Corporation,248873
UTTAR PRADESH,BIJNOR,Sahaspur,Town Panchayat,248922
UTTAR PRADESH,BUDAUN,Sahaswan,Municipality,249123
UTTAR PRADESH,BALLIA,Sahatwar,Town Panchayat,249499
UTTAR PRADESH,Kasganj,Sahawar,Town Panchayat,249087
UTTAR PRADESH,GORAKHPUR,Sahjanwa,Town Panchayat,249443
UTTAR PRADESH,HATHRAS,Sahpau,Town Panchayat,249040
UTTAR PRADESH,AMROHA,SAID NAGLI,Town Panchayat,297714
UTTAR PRADESH,BUDAUN,Saidpur(Badaun),Town Panchayat,249119
UTTAR PRADESH,GHAZIPUR,Saidpur(Gazipur),Town Panchayat,249510
UTTAR PRADESH,ETAWAH,saifani,Town Panchayat,297090
UTTAR PRADESH,BAREILLY,Sainthal,Town Panchayat,249153
UTTAR PRADESH,CHANDAULI,Saiyad Raja,Town Panchayat,249521
UTTAR PRADESH,BUDAUN,Sakhanu,Town Panchayat,249129
UTTAR PRADESH,ETAH,Sakit,Town Panchayat,249097
UTTAR PRADESH,DEORIA,Salempur,Town Panchayat,249465
UTTAR PRADESH,RAE BARELI,Salon,Town Panchayat,249246
UTTAR PRADESH,SAMBHAL,Sambhal,Municipality,248934
UTTAR PRADESH,KANNAUJ,Samdhan,Town Panchayat,249253
UTTAR PRADESH,JHANSI,Samthar,Municipality,249301
UTTAR PRADESH,HARDOI,Sandi,Municipality,249202
UTTAR PRADESH,HARDOI,Sandila,Municipality,249209
UTTAR PRADESH,KAUSHAMBI,Sarai Aquil,Town Panchayat,249363
UTTAR PRADESH,AZAMGARH,Sarai Mir,Town Panchayat,249479
UTTAR PRADESH,MEERUT,Sardhana,Municipality,248955
UTTAR PRADESH,HAMIRPUR,Sarila,Town Panchayat,249324
UTTAR PRADESH,SAHARANPUR,Sarsawan,Municipality,248875
UTTAR PRADESH,HATHRAS,Sasni,Town Panchayat,249032
UTTAR PRADESH,BARABANKI,Satrikh,Town Panchayat,249381
UTTAR PRADESH,MATHURA,Saunkh,Town Panchayat,249051
UTTAR PRADESH,KANNAUJ,Saurikh,Town Panchayat,249257
UTTAR PRADESH,BIJNOR,Seohara,Municipality,248921
UTTAR PRADESH,MEERUT,Sewalkhas,Town Panchayat,248967
UTTAR PRADESH,KUSHI NAGAR,Sewarhi,Town Panchayat,249457
UTTAR PRADESH,RAMPUR,Shahabad,Town Panchayat,248944
UTTAR PRADESH,HARDOI,Shahabad,Municipality,249197
UTTAR PRADESH,JAUNPUR,Shahganj,Municipality,249501
UTTAR PRADESH,BAREILLY,Shahi,Town Panchayat,249143
UTTAR PRADESH,SHAHJAHANPUR,Shahjahanpur,Municipal Council,277277
UTTAR PRADESH,SHAHJAHANPUR,SHAHJAHANPUR,Municipal Corporation,297802
UTTAR PRADESH,MUZAFFARNAGAR,Shahpur,Town Panchayat,248898
UTTAR PRADESH,SHAMLI,Shamli,Municipality,248888
UTTAR PRADESH,AGRA,Shamsabad,Municipality,249071
UTTAR PRADESH,FARRUKHABAD,Shamshabad,Town Panchayat,297032
UTTAR PRADESH,PRAYAGRAJ,Shankargarh,Town Panchayat,249370
UTTAR PRADESH,BAREILLY,Shergarh,Town Panchayat,249139
UTTAR PRADESH,BIJNOR,Sherkot,Municipality,248918
UTTAR PRADESH,BULANDSHAHR,Shikarpur,Municipality,249015
UTTAR PRADESH,FIROZABAD,Shikohabad,Municipality,249082
UTTAR PRADESH,BAREILLY,Shishgarh,Town Panchayat,249140
UTTAR PRADESH,KANPUR DEHAT,Shivli,Town Panchayat,249275
UTTAR PRADESH,KANPUR NAGAR,Shivrajpur,Town Panchayat,249283
UTTAR PRADESH,SIDDHARTH NAGAR,Shohratgarh,Town Panchayat,249426
UTTAR PRADESH,BULANDSHAHR,Siana,Municipality,249008
UTTAR PRADESH,SIDDHARTH NAGAR,Siddharth Nagar (Tetri Bazar),Municipality,249427
UTTAR PRADESH,BARABANKI,Siddhaur,Town Panchayat,249386
UTTAR PRADESH,SITAPUR,Sidhauli,Town Panchayat,249196
UTTAR PRADESH,Kasganj,Sidhpura,Town Panchayat,249092
UTTAR PRADESH,KANPUR DEHAT,Sikandara,Town Panchayat,263355
UTTAR PRADESH,BALLIA,Sikanderpur (Ballia),Town Panchayat,249493
UTTAR PRADESH,KANNAUJ,Sikanderpur (Kannauj),Town Panchayat,249255
UTTAR PRADESH,BULANDSHAHR,Sikandrabad,Municipality,249003
UTTAR PRADESH,HATHRAS,Sikandra Rao,Municipality,249033
UTTAR PRADESH,KHERI,Singahi Bhiraura,Town Panchayat,249177
UTTAR PRADESH,KAUSHAMBI,Sirathu,Town Panchayat,249358
UTTAR PRADESH,BAREILLY,Sirauli,Town Panchayat,249146
UTTAR PRADESH,PRAYAGRAJ,Sirsa,Town Panchayat,249373
UTTAR PRADESH,FIROZABAD,Sirsaganj,Municipality,249083
UTTAR PRADESH,SAMBHAL,Sirsi,Town Panchayat,248933
UTTAR PRADESH,MUZAFFARNAGAR,Sisauli,Town Panchayat,248896
UTTAR PRADESH,MAHARAJGANJ,Siswa Bazar,Town Panchayat,249438
UTTAR PRADESH,SITAPUR,Sitapur,Municipality,249189
UTTAR PRADESH,MAHARAJGANJ,Sonauli,Town Panchayat,277139
UTTAR PRADESH,Kasganj,Soron,Municipality,249084
UTTAR PRADESH,RAMPUR,Suar,Municipality,248939
UTTAR PRADESH,BARABANKI,Subeha,Town Panchayat,253131
UTTAR PRADESH,KUSHI NAGAR,Sukrauli,Town Panchayat,249412
UTTAR PRADESH,SULTANPUR,Sultanpur,Municipality,249404
UTTAR PRADESH,HAMIRPUR,Sumerpur,Town Panchayat,249323
UTTAR PRADESH,BHADOHI,Suriyawan,Town Panchayat,249533
UTTAR PRADESH,PRATAPGARH,Suwansa Bazar,Town Panchayat,297054
UTTAR PRADESH,AGRA,Swamibagh,Town Panchayat,249061
UTTAR PRADESH,LALITPUR,Talbehat,Town Panchayat,249317
UTTAR PRADESH,KANNAUJ,Talgram,Town Panchayat,249258
UTTAR PRADESH,SITAPUR,Tambaur Cum Ahmadabad,Town Panchayat,249192
UTTAR PRADESH,KUSHI NAGAR,Tamkuhi Raj,Town Panchayat,297036
UTTAR PRADESH,RAMPUR,Tanda(Ambekar Nagar),Municipality,248940
UTTAR PRADESH,AMBEDKAR NAGAR,Tanda(Rampur),Municipality,249396
UTTAR PRADESH,ALIGARH,tappal,Town Panchayat,299184
UTTAR PRADESH,MORADABAD,Thakurdwara,Municipality,248925
UTTAR PRADESH,SHAMLI,Thana Bhawan,Town Panchayat,248891
UTTAR PRADESH,BAREILLY,Thiriya Nizamat Khan,Town Panchayat,249151
UTTAR PRADESH,BARABANKI,Tikait Nagar,Town Panchayat,249384
UTTAR PRADESH,BAGHPAT,Tikri,Town Panchayat,248970
UTTAR PRADESH,SHAHJAHANPUR,Tilhar,Municipality,249170
UTTAR PRADESH,BANDA,Tindwari,Town Panchayat,249335
UTTAR PRADESH,KANNAUJ,Tirwaganj,Town Panchayat,249260
UTTAR PRADESH,SAHARANPUR,Titron,Town Panchayat,248879
UTTAR PRADESH,JHANSI,Tondi Fatehpur,Town Panchayat,249307
UTTAR PRADESH,BALRAMPUR,Tulsipur,Town Panchayat,249415
UTTAR PRADESH,FIROZABAD,Tundla,Municipality,249075
UTTAR PRADESH,UNNAO,Ugu,Town Panchayat,249214
UTTAR PRADESH,BUDAUN,Ujhani,Municipality,249125
UTTAR PRADESH,AMROHA,Ujhari,Town Panchayat,248953
UTTAR PRADESH,JALAUN,Umri,Town Panchayat,249292
UTTAR PRADESH,MORADABAD,Umri Kalan,Town Panchayat,248927
UTTAR PRADESH,RAE BARELI,Unchahar,Town Panchayat,249244
UTTAR PRADESH,SHAMLI,Unn,Town Panchayat,248883
UTTAR PRADESH,UNNAO,Unnao,Municipality,249223
UTTAR PRADESH,BUDAUN,Usawan,Town Panchayat,249133
UTTAR PRADESH,BUDAUN,Usehat,Town Panchayat,249134
UTTAR PRADESH,SIDDHARTH NAGAR,Uska Bazar,Town Panchayat,257826
UTTAR PRADESH,BALRAMPUR,Utraula,Municipality,249417
UTTAR PRADESH,VARANASI,Varanasi,Municipal Corporation,249531
UTTAR PRADESH,VARANASI,Varanasi,Municipal Council,277278
UTTAR PRADESH,ALIGARH,Vijaigarh,Town Panchayat,249029
UTTAR PRADESH,MAU,Walidpur,Town Panchayat,270654
UTTAR PRADESH,BIJNOR,Warhapur,Town Panchayat,248916
UTTAR PRADESH,BUDAUN,Wazirganj,Town Panchayat,249120
UTTAR PRADESH,BULANDSHAHR,YEIDA,Notified Area Council,274822
UTTAR PRADESH,JAUNPUR,Zafrabad,Town Panchayat,297091
UTTAR PRADESH,BARABANKI,Zaidpur,Town Panchayat,249382
UTTAR PRADESH,GHAZIPUR,Zamania,Municipality,249516
WEST BENGAL,Alipurduar,Alipurduar,Municipality,249958
WEST BENGAL,HOOGHLY,Arambag,Municipality,250168
WEST BENGAL,PASCHIM BARDHAMAN,Asansol,Municipal Corporation,250032
WEST BENGAL,24 PARAGANAS NORTH,Ashoknagar Kalyangarh,Municipality,250128
WEST BENGAL,24 PARAGANAS NORTH,Baduria,Municipality,250134
WEST BENGAL,MURSHIDABAD,Baharampur,Municipality,249999
WEST BENGAL,HOOGHLY,Baidyabati,Municipality,250175
WEST BENGAL,HOWRAH,Bally,Municipality,250246
WEST BENGAL,DINAJPUR DAKSHIN,Balurghat,Municipality,249989
WEST BENGAL,24 PARAGANAS NORTH,Bangaon,Municipality,250121
WEST BENGAL,BANKURA,Bankura,Municipality,250209
WEST BENGAL,HOOGHLY,Bansberia,Municipality,250170
WEST BENGAL,24 PARAGANAS NORTH,Baranagar,Municipality,250141
WEST BENGAL,24 PARAGANAS NORTH,Barasat,Municipality,250135
WEST BENGAL,PURBA BARDHAMAN,Barddhaman,Municipality,250038
WEST BENGAL,24 PARAGANAS NORTH,Barrackpore,Municipal Council,277279
WEST BENGAL,24 PARAGANAS NORTH,Barrackpur,Municipality,250132
WEST BENGAL,24 PARAGANAS SOUTH,Baruipur,Municipality,250304
WEST BENGAL,24 PARAGANAS NORTH,Basirhat,Municipality,250147
WEST BENGAL,MURSHIDABAD,Beldanga,Municipality,250001
WEST BENGAL,HOOGHLY,Bhadreswar,Municipality,250173
WEST BENGAL,24 PARAGANAS NORTH,Bhatpara,Municipality,250125
WEST BENGAL,24 PARAGANAS NORTH,Bidhannagar,Municipal Corporation,250145
WEST BENGAL,NADIA,Birnagar,Municipality,250100
WEST BENGAL,BANKURA,Bishnupur,Municipality,250210
WEST BENGAL,BIRBHUM,Bolpur,Municipality,250028
WEST BENGAL,24 PARAGANAS SOUTH,Budge Budge,Municipality,250301
WEST BENGAL,DINAJPUR DAKSHIN,Buniadpur,Municipality,289244
WEST BENGAL,NADIA,Chakdaha,Municipality,250103
WEST BENGAL,HOOGHLY,Champdani,Municipality,250174
WEST BENGAL,HOOGHLY,Chandannagar,Municipal Corporation,250172
WEST BENGAL,MEDINIPUR WEST,Chandrakona,Municipality,250226
WEST BENGAL,MEDINIPUR EAST,Contai,Municipality,250236
WEST BENGAL,NADIA,Cooper s Camp,Notified Area Council,250102
WEST BENGAL,PURBA BARDHAMAN,Dainhat,Municipality,250036
WEST BENGAL,DINAJPUR UTTAR,Dalkhola,Municipality,249985
WEST BENGAL,HOOGHLY,Dankuni Municipality,Municipality,298972
WEST BENGAL,DARJEELING,Darjiling,Municipality,249946
WEST BENGAL,MURSHIDABAD,Dhulian,Municipality,249995
WEST BENGAL,JALPAIGURI,Dhupguri,Municipality,249970
WEST BENGAL,24 PARAGANAS SOUTH,Diamond Harbour,Municipality,250305
WEST BENGAL,COOCHBEHAR,Dinhata,Municipality,249977
WEST BENGAL,MURSHIDABAD,Domkal,Municipality,273007
WEST BENGAL,BIRBHUM,Dubrajpur,Municipality,250027
WEST BENGAL,24 PARAGANAS NORTH,Dum Dum,Municipality,250143
